Datetime,Open,High,Low,Close,Volume
2026-02-11 15:51:00-05:00,614.49,614.68,614.46,614.5,473135
2026-02-11 15:52:00-05:00,614.15,614.26,614.14,614.01,532017
2026-02-11 15:53:00-05:00,614.12,614.14,614.02,614.16,575340
2026-02-11 15:54:00-05:00,613.97,614.21,613.93,614.06,671390
2026-02-11 15:55:00-05:00,614.11,614.16,614.06,614.1,308115
2026-02-12 09:26:00-05:00,603.17,603.36,603.13,603.08,789382
2026-02-12 09:27:00-05:00,603.27,603.36,603.1,603.33,453865
2026-02-12 09:28:00-05:00,603.12,603.3,603.11,603.16,389480
2026-02-12 09:29:00-05:00,603.3,603.3,603.07,603.27,455160
2026-02-12 09:30:00-05:00,603.01,603.04,602.97,603.03,657657
2026-02-12 09:31:00-05:00,602.79,602.82,602.71,602.85,873537
2026-02-12 09:32:00-05:00,602.94,602.94,602.89,602.85,759975
2026-02-12 09:33:00-05:00,602.88,602.97,602.83,602.84,752682
2026-02-12 09:34:00-05:00,602.45,602.5,602.34,602.47,532375
2026-02-12 09:35:00-05:00,602.4,602.55,602.34,602.53,268107
2026-02-12 09:36:00-05:00,602.51,602.58,602.44,602.49,388410
2026-02-12 09:37:00-05:00,602.72,602.74,602.63,602.72,1047072
2026-02-12 09:38:00-05:00,602.86,602.93,602.82,602.75,475367
2026-02-12 09:39:00-05:00,603.23,603.39,603.18,603.25,234485
2026-02-12 09:40:00-05:00,603.25,603.3,603.23,603.34,524085
2026-02-12 09:41:00-05:00,603.36,603.49,603.2,603.55,924120
2026-02-12 09:42:00-05:00,603.17,603.2,602.92,603.14,536522
2026-02-12 09:43:00-05:00,603.52,603.62,603.32,603.41,321467
2026-02-12 09:44:00-05:00,603.67,603.92,603.67,603.65,143972
2026-02-12 09:45:00-05:00,603.98,604.02,603.87,603.98,400587
2026-02-12 09:46:00-05:00,604.07,604.24,604.0,604.03,105250
2026-02-12 09:47:00-05:00,603.99,604.07,603.99,603.93,201492
2026-02-12 09:48:00-05:00,604.04,604.05,603.97,604.08,319935
2026-02-12 09:49:00-05:00,603.96,603.97,603.7,603.85,199675
2026-02-12 09:50:00-05:00,604.11,604.19,604.07,604.1,275325
2026-02-12 09:51:00-05:00,604.41,604.51,604.31,604.34,200420
2026-02-12 09:52:00-05:00,603.91,604.01,603.79,603.9,526897
2026-02-12 09:53:00-05:00,603.92,604.0,603.89,603.82,596735
2026-02-12 09:54:00-05:00,603.99,604.1,603.94,604.16,577600
2026-02-12 09:55:00-05:00,603.98,604.03,603.89,604.01,445482
2026-02-12 09:56:00-05:00,604.03,604.16,604.01,604.06,338100
2026-02-12 09:57:00-05:00,604.22,604.25,604.13,604.16,187144
2026-02-12 09:58:00-05:00,604.29,604.41,604.22,604.31,178914
2026-02-12 09:59:00-05:00,604.09,604.22,604.03,604.0,114420
2026-02-12 10:00:00-05:00,604.08,604.14,604.07,603.96,135732
2026-02-12 10:01:00-05:00,604.03,604.07,603.95,604.13,114794
2026-02-12 10:02:00-05:00,603.7,603.86,603.67,603.71,250144
2026-02-12 10:03:00-05:00,603.93,603.97,603.79,603.92,331125
2026-02-12 10:04:00-05:00,603.98,604.13,603.86,603.95,219201
2026-02-12 10:05:00-05:00,603.98,603.99,603.8,604.06,110258
2026-02-12 10:06:00-05:00,604.16,604.17,604.13,604.24,140488
2026-02-12 10:07:00-05:00,604.14,604.17,604.0,604.24,110339
2026-02-12 10:08:00-05:00,603.88,604.08,603.84,603.77,144155
2026-02-12 10:09:00-05:00,603.82,603.95,603.75,603.88,151955
2026-02-12 10:10:00-05:00,603.88,603.92,603.75,603.99,104780
2026-02-12 10:11:00-05:00,603.77,603.97,603.74,603.83,162941
2026-02-12 10:12:00-05:00,604.02,604.04,603.98,604.04,158267
2026-02-12 10:13:00-05:00,604.21,604.21,604.13,604.23,369231
2026-02-12 10:14:00-05:00,604.29,604.47,603.97,604.28,197637
2026-02-12 10:15:00-05:00,604.22,604.24,604.21,604.22,286040
2026-02-12 10:16:00-05:00,604.1,604.22,604.08,604.07,211772
2026-02-12 10:17:00-05:00,604.01,604.02,604.01,603.99,206883
2026-02-12 10:18:00-05:00,603.7,603.75,603.61,603.69,140268
2026-02-12 10:19:00-05:00,603.91,603.99,603.72,603.88,150194
2026-02-12 10:20:00-05:00,603.76,603.78,603.7,603.77,162000
2026-02-12 10:21:00-05:00,604.11,604.15,604.08,604.06,126170
2026-02-12 10:22:00-05:00,604.03,604.09,603.99,603.99,526779
2026-02-12 10:23:00-05:00,603.98,603.99,603.93,604.06,185679
2026-02-12 10:24:00-05:00,603.57,603.86,603.51,603.47,281714
2026-02-12 10:25:00-05:00,603.05,603.12,603.02,602.99,94362
2026-02-12 10:26:00-05:00,602.9,602.92,602.83,602.73,208361
2026-02-12 10:27:00-05:00,602.78,602.91,602.75,602.83,124365
2026-02-12 10:28:00-05:00,602.47,602.48,602.4,602.44,411812
2026-02-12 10:29:00-05:00,602.56,602.78,602.27,602.56,248298
2026-02-12 10:30:00-05:00,602.8,602.97,602.74,602.83,414326
2026-02-12 10:31:00-05:00,602.88,602.88,602.69,602.84,320547
2026-02-12 10:32:00-05:00,603.0,603.19,602.86,602.98,333548
2026-02-12 10:33:00-05:00,603.3,603.31,603.08,603.26,254239
2026-02-12 10:34:00-05:00,603.46,603.46,603.27,603.59,176689
2026-02-12 10:35:00-05:00,603.58,603.58,603.45,603.59,180833
2026-02-12 10:36:00-05:00,603.41,603.44,603.29,603.5,107148
2026-02-12 10:37:00-05:00,603.43,603.53,603.31,603.47,141012
2026-02-12 10:38:00-05:00,603.41,603.41,603.35,603.29,188235
2026-02-12 10:39:00-05:00,603.24,603.35,603.22,603.16,125258
2026-02-12 10:40:00-05:00,603.08,603.32,603.06,603.02,120665
2026-02-12 10:41:00-05:00,603.1,603.14,602.85,603.17,76424
2026-02-12 10:42:00-05:00,603.31,603.4,603.28,603.32,129467
2026-02-12 10:43:00-05:00,603.62,603.69,603.56,603.53,131248
2026-02-12 10:44:00-05:00,603.61,603.76,603.43,603.62,96033
2026-02-12 10:45:00-05:00,603.47,603.57,603.42,603.41,82223
2026-02-12 10:46:00-05:00,603.64,603.79,603.44,603.68,118775
2026-02-12 10:47:00-05:00,603.64,603.69,603.63,603.67,67992
2026-02-12 10:48:00-05:00,603.74,603.79,603.62,603.81,92619
2026-02-12 10:49:00-05:00,603.81,603.85,603.81,603.88,154255
2026-02-12 10:50:00-05:00,603.65,603.74,603.53,603.71,120841
2026-02-12 10:51:00-05:00,604.0,604.05,603.92,604.04,91413
2026-02-12 10:52:00-05:00,604.07,604.13,603.99,604.1,70930
2026-02-12 10:53:00-05:00,603.74,603.78,603.62,603.85,179144
2026-02-12 10:54:00-05:00,603.96,604.04,603.96,603.87,158945
2026-02-12 10:55:00-05:00,603.83,603.9,603.59,603.82,166665
2026-02-12 10:56:00-05:00,603.57,603.62,603.48,603.55,182319
2026-02-12 10:57:00-05:00,603.72,603.8,603.68,603.73,107763
2026-02-12 10:58:00-05:00,603.97,604.05,603.72,603.98,125139
2026-02-12 10:59:00-05:00,603.89,603.92,603.68,603.83,123868
2026-02-12 11:00:00-05:00,603.96,604.08,603.88,604.08,49720
2026-02-12 11:01:00-05:00,604.05,604.15,604.03,604.01,177743
2026-02-12 11:02:00-05:00,604.13,604.21,604.08,604.05,115480
2026-02-12 11:03:00-05:00,604.2,604.27,604.14,604.22,245232
2026-02-12 11:04:00-05:00,604.15,604.25,603.98,604.09,103742
2026-02-12 11:05:00-05:00,604.39,604.5,604.33,604.33,278163
2026-02-12 11:06:00-05:00,604.49,604.51,604.39,604.47,153643
2026-02-12 11:07:00-05:00,604.63,604.74,604.55,604.57,157859
2026-02-12 11:08:00-05:00,604.23,604.25,604.15,604.11,185541
2026-02-12 11:09:00-05:00,604.21,604.48,604.04,604.28,94558
2026-02-12 11:10:00-05:00,604.42,604.53,604.29,604.37,193916
2026-02-12 11:11:00-05:00,604.49,604.55,604.27,604.5,53357
2026-02-12 11:12:00-05:00,604.43,604.5,604.35,604.41,292646
2026-02-12 11:13:00-05:00,604.42,604.48,604.25,604.45,181966
2026-02-12 11:14:00-05:00,604.58,604.82,604.49,604.59,104911
2026-02-12 11:15:00-05:00,604.72,604.9,604.66,604.79,126907
2026-02-12 11:16:00-05:00,604.82,604.97,604.78,604.74,91257
2026-02-12 11:17:00-05:00,604.58,604.66,604.44,604.64,410315
2026-02-12 11:18:00-05:00,604.84,604.91,604.7,604.87,248958
2026-02-12 11:19:00-05:00,604.91,604.96,604.87,604.99,309250
2026-02-12 11:20:00-05:00,605.06,605.16,604.99,605.1,129238
2026-02-12 11:21:00-05:00,604.85,604.98,604.71,604.8,187756
2026-02-12 11:22:00-05:00,605.0,605.01,604.81,604.97,200857
2026-02-12 11:23:00-05:00,605.21,605.21,605.16,605.17,100832
2026-02-12 11:24:00-05:00,605.18,605.28,604.97,605.24,108816
2026-02-12 11:25:00-05:00,604.83,604.98,604.72,604.74,82763
2026-02-12 11:26:00-05:00,604.96,604.98,604.91,604.97,229862
2026-02-12 11:27:00-05:00,605.13,605.13,604.98,605.09,276207
2026-02-12 11:28:00-05:00,605.01,605.03,604.9,605.03,132096
2026-02-12 11:29:00-05:00,605.12,605.23,605.06,605.15,278498
2026-02-12 11:30:00-05:00,605.55,605.69,605.41,605.59,81313
2026-02-12 11:31:00-05:00,605.59,605.66,605.57,605.62,261086
2026-02-12 11:32:00-05:00,605.48,605.57,605.4,605.46,181378
2026-02-12 11:33:00-05:00,605.49,605.59,605.37,605.38,430454
2026-02-12 11:34:00-05:00,605.44,605.48,605.37,605.43,154780
2026-02-12 11:35:00-05:00,605.56,605.59,605.39,605.62,247625
2026-02-12 11:36:00-05:00,605.44,605.45,605.4,605.46,98439
2026-02-12 11:37:00-05:00,605.4,605.47,605.27,605.34,384431
2026-02-12 11:38:00-05:00,605.49,605.58,605.42,605.41,249255
2026-02-12 11:39:00-05:00,605.81,605.81,605.73,605.85,140141
2026-02-12 11:40:00-05:00,605.75,605.84,605.73,605.86,90356
2026-02-12 11:41:00-05:00,605.7,605.8,605.68,605.7,99482
2026-02-12 11:42:00-05:00,605.9,605.92,605.75,605.95,271239
2026-02-12 11:43:00-05:00,605.87,606.0,605.8,605.9,179534
2026-02-12 11:44:00-05:00,605.53,605.53,605.51,605.61,141666
2026-02-12 11:45:00-05:00,605.66,605.82,605.63,605.76,260078
2026-02-12 11:46:00-05:00,605.95,606.09,605.92,605.98,136956
2026-02-12 11:47:00-05:00,606.13,606.23,606.13,606.22,59280
2026-02-12 11:48:00-05:00,606.1,606.1,606.06,605.92,288662
2026-02-12 11:49:00-05:00,606.15,606.16,606.09,606.09,385815
2026-02-12 11:50:00-05:00,606.34,606.39,606.19,606.3,116588
2026-02-12 11:51:00-05:00,606.6,606.65,606.41,606.62,124286
2026-02-12 11:52:00-05:00,606.81,606.89,606.45,606.73,211422
2026-02-12 11:53:00-05:00,606.5,606.84,606.4,606.48,173565
2026-02-12 11:54:00-05:00,606.81,606.88,606.61,606.8,81115
2026-02-12 11:55:00-05:00,606.57,606.6,606.54,606.57,222638
2026-02-12 11:56:00-05:00,606.74,606.82,606.48,606.68,139017
2026-02-12 11:57:00-05:00,606.84,606.94,606.66,606.8,141264
2026-02-12 11:58:00-05:00,606.81,606.9,606.79,606.91,118085
2026-02-12 11:59:00-05:00,606.71,606.72,606.63,606.74,71993
2026-02-12 12:00:00-05:00,606.58,606.68,606.46,606.64,230126
2026-02-12 12:01:00-05:00,606.79,606.82,606.76,606.88,122001
2026-02-12 12:02:00-05:00,606.72,606.85,606.64,606.66,109308
2026-02-12 12:03:00-05:00,606.52,606.58,606.51,606.57,183789
2026-02-12 12:04:00-05:00,606.67,606.69,606.65,606.75,210045
2026-02-12 12:05:00-05:00,606.75,606.81,606.63,606.79,79015
2026-02-12 12:06:00-05:00,606.92,606.99,606.9,606.89,328886
2026-02-12 12:07:00-05:00,607.15,607.15,607.07,607.17,218876
2026-02-12 12:08:00-05:00,607.27,607.28,607.27,607.34,537232
2026-02-12 12:09:00-05:00,607.46,607.48,607.34,607.46,210870
2026-02-12 12:10:00-05:00,607.47,607.48,607.08,607.44,180827
2026-02-12 12:11:00-05:00,607.81,607.82,607.67,607.75,158745
2026-02-12 12:12:00-05:00,607.96,608.0,607.84,607.96,109596
2026-02-12 12:13:00-05:00,607.77,607.86,607.71,607.77,208543
2026-02-12 12:14:00-05:00,607.91,608.1,607.87,607.84,174437
2026-02-12 12:15:00-05:00,607.81,607.82,607.67,607.79,143180
2026-02-12 12:16:00-05:00,607.79,607.86,607.76,607.87,76985
2026-02-12 12:17:00-05:00,607.73,607.82,607.58,607.77,227389
2026-02-12 12:18:00-05:00,607.86,607.98,607.83,607.84,90081
2026-02-12 12:19:00-05:00,608.11,608.2,608.11,608.15,99967
2026-02-12 12:20:00-05:00,608.17,608.45,608.08,608.24,160794
2026-02-12 12:21:00-05:00,608.03,608.42,608.0,607.93,188298
2026-02-12 12:22:00-05:00,607.91,608.25,607.88,607.87,234563
2026-02-12 12:23:00-05:00,607.59,607.61,607.56,607.58,133260
2026-02-12 12:24:00-05:00,607.7,607.72,607.55,607.58,207542
2026-02-12 12:25:00-05:00,607.39,607.48,607.32,607.3,158150
2026-02-12 12:26:00-05:00,607.32,607.35,607.12,607.36,112474
2026-02-12 12:27:00-05:00,607.64,607.69,607.55,607.68,62503
2026-02-12 12:28:00-05:00,607.55,607.59,607.52,607.5,314961
2026-02-12 12:29:00-05:00,607.73,607.76,607.71,607.68,148460
2026-02-12 12:30:00-05:00,607.78,607.79,607.76,607.83,169778
2026-02-12 12:31:00-05:00,608.01,608.14,607.91,608.05,89934
2026-02-12 12:32:00-05:00,608.19,608.42,608.18,608.14,128765
2026-02-12 12:33:00-05:00,608.49,608.57,608.4,608.54,169032
2026-02-12 12:34:00-05:00,608.53,608.67,608.47,608.5,54769
2026-02-12 12:35:00-05:00,608.49,608.55,608.17,608.52,582162
2026-02-12 12:36:00-05:00,608.58,608.72,608.29,608.63,251544
2026-02-12 12:37:00-05:00,608.66,608.68,608.6,608.62,107682
2026-02-12 12:38:00-05:00,608.47,608.48,608.27,608.47,179056
2026-02-12 12:39:00-05:00,608.56,608.63,608.19,608.49,321276
2026-02-12 12:40:00-05:00,608.67,608.74,608.54,608.69,83280
2026-02-12 12:41:00-05:00,608.6,608.72,608.48,608.55,323500
2026-02-12 12:42:00-05:00,608.75,608.83,608.69,608.85,110648
2026-02-12 12:43:00-05:00,608.85,608.93,608.75,608.82,88464
2026-02-12 12:44:00-05:00,608.89,609.02,608.89,608.82,69964
2026-02-12 12:45:00-05:00,609.07,609.15,609.03,609.01,97842
2026-02-12 12:46:00-05:00,609.07,609.15,608.95,609.0,126973
2026-02-12 12:47:00-05:00,609.18,609.28,609.11,609.23,315728
2026-02-12 12:48:00-05:00,609.27,609.42,609.24,609.24,276877
2026-02-12 12:49:00-05:00,609.57,609.73,609.37,609.61,189590
2026-02-12 12:50:00-05:00,609.89,609.95,609.83,609.91,130057
2026-02-12 12:51:00-05:00,609.72,609.74,609.58,609.81,54413
2026-02-12 12:52:00-05:00,609.98,610.04,609.92,610.06,163011
2026-02-12 12:53:00-05:00,610.22,610.4,610.15,610.23,146852
2026-02-12 12:54:00-05:00,610.15,610.37,610.02,610.07,112433
2026-02-12 12:55:00-05:00,610.14,610.19,610.11,610.19,304542
2026-02-12 12:56:00-05:00,610.38,610.42,610.21,610.44,147583
2026-02-12 12:57:00-05:00,610.43,610.49,610.39,610.42,97255
2026-02-12 12:58:00-05:00,610.55,610.63,610.52,610.62,101749
2026-02-12 12:59:00-05:00,610.55,610.73,610.37,610.49,156291
2026-02-12 13:00:00-05:00,610.23,610.41,610.07,610.24,324238
2026-02-12 13:01:00-05:00,610.36,610.64,610.22,610.38,253606
2026-02-12 13:02:00-05:00,610.4,610.47,610.2,610.4,145725
2026-02-12 13:03:00-05:00,610.49,610.79,610.24,610.49,229030
2026-02-12 13:04:00-05:00,610.66,610.74,610.65,610.85,232281
2026-02-12 13:05:00-05:00,610.86,610.97,610.81,610.76,129740
2026-02-12 13:06:00-05:00,610.86,610.95,610.71,610.89,274921
2026-02-12 13:07:00-05:00,610.79,610.81,610.59,610.79,234866
2026-02-12 13:08:00-05:00,610.81,610.81,610.74,610.93,56818
2026-02-12 13:09:00-05:00,610.89,610.94,610.89,610.88,112695
2026-02-12 13:10:00-05:00,610.66,610.94,610.51,610.63,97150
2026-02-12 13:11:00-05:00,610.95,610.96,610.8,611.0,304726
2026-02-12 13:12:00-05:00,611.11,611.2,610.82,611.07,485312
2026-02-12 13:13:00-05:00,611.47,611.52,611.41,611.46,69833
2026-02-12 13:14:00-05:00,611.38,611.48,611.25,611.38,57685
2026-02-12 13:15:00-05:00,611.64,611.67,611.55,611.67,193994
2026-02-12 13:16:00-05:00,611.65,611.8,611.52,611.65,232042
2026-02-12 13:17:00-05:00,611.69,611.74,611.65,611.67,274705
2026-02-12 13:18:00-05:00,611.5,611.59,611.47,611.6,165329
2026-02-12 13:19:00-05:00,611.55,611.59,611.41,611.59,145825
2026-02-12 13:20:00-05:00,611.33,611.35,611.31,611.39,166149
2026-02-12 13:21:00-05:00,611.45,611.63,611.32,611.45,174200
2026-02-12 13:22:00-05:00,611.31,611.42,611.02,611.34,161376
2026-02-12 13:23:00-05:00,611.38,611.47,611.16,611.3,114360
2026-02-12 13:24:00-05:00,611.75,611.76,611.71,611.68,253869
2026-02-12 13:25:00-05:00,611.67,611.68,611.54,611.68,209157
2026-02-12 13:26:00-05:00,611.74,611.79,611.71,611.74,97247
2026-02-12 13:27:00-05:00,611.6,611.61,611.54,611.6,579366
2026-02-12 13:28:00-05:00,611.4,611.41,611.33,611.36,375751
2026-02-12 13:29:00-05:00,611.16,611.26,611.0,611.15,130865
2026-02-12 13:30:00-05:00,611.21,611.29,611.12,611.21,141936
2026-02-12 13:31:00-05:00,611.29,611.3,611.24,611.32,248182
2026-02-12 13:32:00-05:00,611.43,611.62,611.42,611.48,206850
2026-02-12 13:33:00-05:00,611.36,611.44,611.29,611.42,212821
2026-02-12 13:34:00-05:00,611.34,611.45,611.33,611.33,152948
2026-02-12 13:35:00-05:00,611.53,611.57,611.25,611.56,106285
2026-02-12 13:36:00-05:00,611.49,611.6,611.49,611.67,174324
2026-02-12 13:37:00-05:00,611.51,611.65,611.48,611.51,57680
2026-02-12 13:38:00-05:00,611.57,611.67,611.45,611.56,126527
2026-02-12 13:39:00-05:00,611.48,611.62,611.45,611.46,86095
2026-02-12 13:40:00-05:00,611.36,611.42,611.14,611.24,84898
2026-02-12 13:41:00-05:00,611.39,611.39,611.36,611.37,130201
2026-02-12 13:42:00-05:00,611.51,611.64,611.27,611.52,135337
2026-02-12 13:43:00-05:00,611.39,611.61,611.32,611.43,159428
2026-02-12 13:44:00-05:00,611.34,611.56,611.29,611.32,272316
2026-02-12 13:45:00-05:00,611.24,611.35,611.2,611.25,126111
2026-02-12 13:46:00-05:00,611.43,611.72,611.33,611.4,290663
2026-02-12 13:47:00-05:00,611.3,611.3,611.28,611.28,94915
2026-02-12 13:48:00-05:00,611.42,611.46,611.36,611.39,188241
2026-02-12 13:49:00-05:00,611.38,611.53,611.16,611.37,163853
2026-02-12 13:50:00-05:00,611.26,611.62,611.13,611.29,131344
2026-02-12 13:51:00-05:00,611.42,611.54,611.2,611.36,209625
2026-02-12 13:52:00-05:00,611.43,611.46,611.17,611.5,80910
2026-02-12 13:53:00-05:00,611.51,611.61,611.5,611.56,106807
2026-02-12 13:54:00-05:00,611.68,611.8,611.68,611.59,120582
2026-02-12 13:55:00-05:00,611.88,611.93,611.76,611.85,124332
2026-02-12 13:56:00-05:00,611.66,611.76,611.52,611.62,132423
2026-02-12 13:57:00-05:00,611.41,611.66,611.26,611.43,110248
2026-02-12 13:58:00-05:00,611.54,611.68,611.44,611.5,280984
2026-02-12 13:59:00-05:00,611.34,611.43,611.19,611.27,593596
2026-02-12 14:00:00-05:00,611.52,611.57,611.42,611.44,78022
2026-02-12 14:01:00-05:00,611.43,611.44,611.35,611.49,226279
2026-02-12 14:02:00-05:00,611.59,611.78,611.53,611.67,88570
2026-02-12 14:03:00-05:00,611.52,611.63,611.33,611.43,204504
2026-02-12 14:04:00-05:00,611.4,611.56,611.38,611.45,169360
2026-02-12 14:05:00-05:00,611.58,611.61,611.55,611.63,139199
2026-02-12 14:06:00-05:00,611.73,611.76,611.59,611.67,152585
2026-02-12 14:07:00-05:00,611.63,611.75,611.6,611.58,301601
2026-02-12 14:08:00-05:00,611.72,611.8,611.68,611.7,76494
2026-02-12 14:09:00-05:00,611.73,611.79,611.7,611.79,89393
2026-02-12 14:10:00-05:00,611.81,611.84,611.81,611.82,125633
2026-02-12 14:11:00-05:00,611.94,612.16,611.88,611.96,143275
2026-02-12 14:12:00-05:00,612.21,612.3,612.15,612.16,125961
2026-02-12 14:13:00-05:00,612.19,612.28,612.06,612.09,201573
2026-02-12 14:14:00-05:00,612.13,612.17,611.93,612.0,141860
2026-02-12 14:15:00-05:00,611.81,611.81,611.73,611.82,196364
2026-02-12 14:16:00-05:00,612.07,612.13,611.96,612.01,71969
2026-02-12 14:17:00-05:00,611.78,611.81,611.77,611.78,172310
2026-02-12 14:18:00-05:00,611.65,611.68,611.47,611.63,321777
2026-02-12 14:19:00-05:00,611.61,611.8,611.45,611.54,92707
2026-02-12 14:20:00-05:00,611.64,611.69,611.55,611.5,588891
2026-02-12 14:21:00-05:00,611.79,611.86,611.72,611.73,119385
2026-02-12 14:22:00-05:00,612.14,612.24,612.14,612.05,319818
2026-02-12 14:23:00-05:00,611.94,612.2,611.85,611.94,176459
2026-02-12 14:24:00-05:00,612.01,612.18,611.91,612.05,183471
2026-02-12 14:25:00-05:00,611.7,611.74,611.56,611.73,133430
2026-02-12 14:26:00-05:00,611.76,611.86,611.76,611.83,75677
2026-02-12 14:27:00-05:00,611.76,611.9,611.7,611.71,125268
2026-02-12 14:28:00-05:00,611.96,612.05,611.88,611.84,134426
2026-02-12 14:29:00-05:00,611.9,612.04,611.89,611.95,89751
2026-02-12 14:30:00-05:00,611.92,611.94,611.84,611.92,263538
2026-02-12 14:31:00-05:00,611.82,612.03,611.73,611.82,119538
2026-02-12 14:32:00-05:00,611.79,611.87,611.71,611.86,158178
2026-02-12 14:33:00-05:00,611.89,611.9,611.82,611.84,118584
2026-02-12 14:34:00-05:00,611.83,611.92,611.8,611.94,82877
2026-02-12 14:35:00-05:00,611.92,612.1,611.87,612.03,172033
2026-02-12 14:36:00-05:00,611.76,611.88,611.59,611.74,118856
2026-02-12 14:37:00-05:00,611.6,611.63,611.6,611.67,226347
2026-02-12 14:38:00-05:00,611.5,611.74,611.5,611.52,188484
2026-02-12 14:39:00-05:00,611.48,611.49,611.29,611.46,196981
2026-02-12 14:40:00-05:00,611.42,611.44,611.22,611.42,148501
2026-02-12 14:41:00-05:00,611.37,611.5,611.13,611.37,203884
2026-02-12 14:42:00-05:00,611.41,611.7,611.32,611.44,174047
2026-02-12 14:43:00-05:00,611.31,611.36,611.26,611.29,271254
2026-02-12 14:44:00-05:00,611.73,611.78,611.57,611.69,152623
2026-02-12 14:45:00-05:00,611.36,611.55,611.27,611.37,212480
2026-02-12 14:46:00-05:00,611.14,611.2,611.03,610.98,96219
2026-02-12 14:47:00-05:00,611.13,611.15,611.11,611.17,234276
2026-02-12 14:48:00-05:00,611.21,611.35,611.02,611.25,209460
2026-02-12 14:49:00-05:00,611.01,611.2,610.92,611.06,116918
2026-02-12 14:50:00-05:00,610.93,611.03,610.86,610.93,284735
2026-02-12 14:51:00-05:00,610.93,610.94,610.77,611.01,111905
2026-02-12 14:52:00-05:00,611.0,611.02,610.69,610.97,96007
2026-02-12 14:53:00-05:00,610.8,610.92,610.59,610.88,375105
2026-02-12 14:54:00-05:00,610.79,610.84,610.59,610.82,450420
2026-02-12 14:55:00-05:00,610.73,610.89,610.61,610.72,199448
2026-02-12 14:56:00-05:00,610.88,610.89,610.7,610.94,169022
2026-02-12 14:57:00-05:00,610.9,610.99,610.77,610.86,160631
2026-02-12 14:58:00-05:00,611.06,611.07,610.98,611.11,280367
2026-02-12 14:59:00-05:00,611.14,611.26,611.14,611.12,124673
2026-02-12 15:00:00-05:00,611.1,611.22,610.86,611.11,116532
2026-02-12 15:01:00-05:00,610.88,610.88,610.65,610.98,271448
2026-02-12 15:02:00-05:00,610.98,611.12,610.89,610.81,117928
2026-02-12 15:03:00-05:00,611.22,611.41,611.15,611.17,143347
2026-02-12 15:04:00-05:00,611.31,611.45,611.1,611.3,199729
2026-02-12 15:05:00-05:00,611.36,611.42,611.34,611.35,154539
2026-02-12 15:06:00-05:00,611.56,611.61,611.53,611.54,86208
2026-02-12 15:07:00-05:00,611.75,611.75,611.67,611.81,393665
2026-02-12 15:08:00-05:00,611.79,611.85,611.48,611.77,149613
2026-02-12 15:09:00-05:00,611.88,611.9,611.84,611.83,66856
2026-02-12 15:10:00-05:00,611.99,612.2,611.98,612.05,191741
2026-02-12 15:11:00-05:00,611.87,611.91,611.78,611.88,250800
2026-02-12 15:12:00-05:00,611.94,612.04,611.86,611.88,461554
2026-02-12 15:13:00-05:00,611.9,611.93,611.8,611.73,123035
2026-02-12 15:14:00-05:00,612.17,612.26,611.96,612.27,120116
2026-02-12 15:15:00-05:00,612.46,612.57,612.43,612.45,169650
2026-02-12 15:16:00-05:00,612.68,612.79,612.58,612.68,269719
2026-02-12 15:17:00-05:00,612.96,613.04,612.95,612.96,102620
2026-02-12 15:18:00-05:00,612.7,612.76,612.53,612.75,230259
2026-02-12 15:19:00-05:00,612.4,612.57,612.1,612.36,166542
2026-02-12 15:20:00-05:00,612.94,613.1,612.94,613.02,178048
2026-02-12 15:21:00-05:00,613.02,613.08,612.9,612.96,137185
2026-02-12 15:22:00-05:00,613.05,613.12,612.86,613.02,304849
2026-02-12 15:23:00-05:00,612.83,612.85,612.82,612.85,67966
2026-02-12 15:24:00-05:00,612.65,612.86,612.59,612.61,133259
2026-02-12 15:25:00-05:00,612.65,612.72,612.65,612.65,146008
2026-02-12 15:26:00-05:00,612.55,612.59,612.3,612.57,264835
2026-02-12 15:27:00-05:00,612.42,612.66,612.41,612.48,242367
2026-02-12 15:28:00-05:00,612.51,612.56,612.46,612.49,509680
2026-02-12 15:29:00-05:00,612.63,612.86,612.57,612.58,962575
2026-02-12 15:30:00-05:00,612.53,612.58,612.38,612.51,134880
2026-02-12 15:31:00-05:00,612.57,612.57,612.55,612.63,415737
2026-02-12 15:32:00-05:00,612.54,612.61,612.51,612.63,543595
2026-02-12 15:33:00-05:00,612.44,612.45,612.4,612.44,247705
2026-02-12 15:34:00-05:00,612.18,612.4,612.13,612.19,335827
2026-02-12 15:35:00-05:00,612.19,612.31,612.18,612.27,219637
2026-02-12 15:36:00-05:00,611.95,611.97,611.82,611.93,541175
2026-02-12 15:37:00-05:00,611.86,611.97,611.86,611.8,526817
2026-02-12 15:38:00-05:00,611.61,611.63,611.57,611.61,556547
2026-02-12 15:39:00-05:00,611.66,611.86,611.43,611.7,374807
2026-02-12 15:40:00-05:00,611.51,611.55,611.35,611.49,510080
2026-02-12 15:41:00-05:00,611.53,611.61,611.37,611.55,288960
2026-02-12 15:42:00-05:00,611.92,611.93,611.84,612.04,385695
2026-02-12 15:43:00-05:00,611.6,611.61,611.4,611.62,116192
2026-02-12 15:44:00-05:00,611.63,611.67,611.62,611.62,1915405
2026-02-12 15:45:00-05:00,611.73,611.81,611.7,611.71,361195
2026-02-12 15:46:00-05:00,612.07,612.22,612.06,612.05,128562
2026-02-12 15:47:00-05:00,612.57,612.6,612.44,612.59,836732
2026-02-12 15:48:00-05:00,612.42,612.72,612.34,612.43,270737
